OrderID,OrderDate,CustomerID,City,Region,Channel,Category,Product,Quantity,UnitPrice,Revenue,ReturnFlag,DeliveryDays,Rating
907,2024-10-28,2578,Bengaluru,West,Social,Beauty,Product97,2,4507,9014,No,3,5
908,2024-03-02,1665,Kolkata,South,Mobile App,Fashion,Product96,5,713,3565,No,2,1
909,2024-05-14,1377,Mumbai,South,Website,Home,Product46,3,4681,14043,No,6,5
910,2024-11-15,1813,Bengaluru,NE,Other,Beauty,Product43,1,3723,3723,No,6,5
911,2024-09-02,1025,Delhi,North,Other,Beauty,Product91,5,3796,18980,No,1,5
912,2024-08-05,2297,Bengaluru,NE,Mobile App,Books,Product13,1,500,500,No,7,3
913,2024-05-12,2965,Kolkata,North,Website,Sports,Product75,1,878,878,No,7,5
914,2024-01-01,2369,Bengaluru,NE,Social,Home,Product72,5,2854,14270,No,2,2
915,2024-10-13,2742,Kolkata,East,Mobile App,Beauty,Product81,4,3796,15184,No,3,2
916,2024-10-03,2344,Hyderabad,South,Website,Beauty,Product70,4,3158,12632,No,4,2
917,2024-07-20,1484,Delhi,West,Other,Books,Product32,3,1282,3846,No,5,5
918,2024-12-21,2420,Mumbai,East,Social,Sports,Product50,5,2665,13325,No,5,5
919,2024-11-26,1382,Pune,NE,Mobile App,Beauty,Product4,3,2235,6705,No,3,3
920,2024-04-13,2890,Pune,West,Mobile App,Sports,Product18,4,4922,19688,No,5,5
921,2024-03-12,1801,Delhi,North,Other,Sports,Product88,2,3977,7954,No,6,1
922,2024-12-11,1192,Delhi,West,Website,Fashion,Product86,2,3559,7118,No,6,2
923,2024-10-12,1304,Bengaluru,North,Website,Fashion,Product26,2,4624,9248,No,1,3
924,2024-07-18,2839,Mumbai,South,Mobile App,Beauty,Product99,1,344,344,No,1,4
925,2024-03-27,2071,Hyderabad,NE,Other,Fashion,Product76,3,318,954,No,7,5
926,2024-03-08,1793,Bengaluru,South,Social,Electronics,Product64,2,1332,2664,Yes,4,2
927,2024-11-23,2148,Mumbai,NE,Mobile App,Electronics,Product72,1,3976,3976,No,1,5
928,2024-02-12,2986,Mumbai,South,Other,Beauty,Product77,1,2751,2751,No,4,1
929,2024-09-20,2326,Pune,South,Other,Fashion,Product83,3,1264,3792,Yes,4,3
930,2024-03-20,1254,Mumbai,North,Other,Sports,Product99,1,4527,4527,No,1,1
931,2024-06-20,1751,Mumbai,East,Website,Books,Product26,3,4636,13908,No,7,5
932,2024-02-10,2207,Hyderabad,South,Other,Sports,Product71,5,4358,21790,No,4,2
933,2024-08-04,1981,Mumbai,West,Mobile App,Home,Product12,1,1058,1058,No,3,2
934,2024-10-04,2230,Bengaluru,North,Other,Home,Product55,1,1188,1188,No,5,5
935,2024-01-14,1892,Mumbai,East,Other,Home,Product26,1,1507,1507,No,2,4
936,2024-05-27,1200,Kolkata,North,Other,Books,Product40,2,4706,9412,No,1,5
937,2024-02-21,2170,Delhi,South,Other,Sports,Product75,4,2215,8860,No,6,1
938,2024-09-01,1173,Mumbai,West,Website,Beauty,Product35,3,4834,14502,No,1,3
939,2024-09-05,2852,Bengaluru,East,Website,Beauty,Product73,2,3738,7476,No,6,1
940,2024-01-21,1888,Hyderabad,North,Social,Electronics,Product95,4,2263,9052,Yes,1,3
941,2024-12-24,2871,Kolkata,West,Other,Beauty,Product52,1,1493,1493,No,5,1
942,2024-09-19,2726,Bengaluru,North,Social,Books,Product68,1,1933,1933,Yes,1,3
943,2024-09-08,1924,Bengaluru,West,Social,Electronics,Product56,3,565,1695,No,6,3
944,2024-01-28,2231,Kolkata,East,Social,Home,Product64,4,4352,17408,No,4,2
945,2024-11-12,2349,Kolkata,East,Website,Sports,Product23,1,2178,2178,No,2,3
946,2024-07-06,1806,Hyderabad,South,Website,Home,Product59,5,3374,16870,No,5,5
947,2024-11-18,1422,Mumbai,East,Website,Books,Product67,1,4530,4530,No,7,5
948,2024-05-13,1878,Delhi,South,Social,Beauty,Product71,5,1640,8200,No,4,4
949,2024-03-21,2851,Delhi,East,Mobile App,Sports,Product83,3,2729,8187,No,6,4
950,2024-02-03,1868,Mumbai,NE,Website,Electronics,Product21,1,1728,1728,Yes,7,5
951,2024-11-25,1957,Bengaluru,West,Social,Books,Product60,1,2793,2793,No,1,2
952,2024-07-17,1701,Hyderabad,West,Website,Home,Product87,5,3593,17965,No,1,1
953,2024-02-25,1938,Hyderabad,North,Other,Fashion,Product87,3,4790,14370,No,4,4
954,2024-11-09,2480,Pune,East,Website,Electronics,Product80,2,791,1582,No,2,1
955,2024-06-06,1595,Kolkata,West,Other,Beauty,Product3,3,4404,13212,No,7,4
956,2024-06-03,1848,Delhi,South,Mobile App,Home,Product56,2,4918,9836,No,2,3
957,2024-12-15,1787,Bengaluru,South,Mobile App,Fashion,Product53,4,4207,16828,No,6,3
958,2024-03-08,1656,Delhi,West,Other,Books,Product3,2,987,1974,No,5,5
959,2024-03-09,1429,Pune,East,Other,Fashion,Product84,4,4728,18912,No,5,2
960,2024-01-03,2486,Kolkata,East,Other,Home,Product33,5,609,3045,No,2,5
961,2024-11-13,2090,Delhi,North,Mobile App,Fashion,Product51,4,4928,19712,No,4,5
962,2024-12-16,2218,Kolkata,South,Other,Beauty,Product11,3,4442,13326,No,6,2
963,2024-02-18,1715,Mumbai,South,Social,Beauty,Product82,5,1102,5510,No,1,5
964,2024-05-06,2599,Bengaluru,NE,Mobile App,Home,Product95,5,4502,22510,Yes,1,2
965,2024-08-24,1730,Mumbai,West,Mobile App,Books,Product52,5,1819,9095,No,2,5
966,2024-09-28,1593,Pune,North,Mobile App,Electronics,Product46,4,3853,15412,No,1,2
967,2024-05-05,2832,Delhi,NE,Website,Beauty,Product91,4,3506,14024,No,7,1
968,2024-12-08,1805,Kolkata,North,Other,Sports,Product23,1,4461,4461,Yes,3,3
969,2024-11-17,1904,Delhi,South,Website,Beauty,Product48,1,3419,3419,No,7,2
970,2024-10-27,1007,Pune,East,Website,Sports,Product82,4,822,3288,No,3,5
971,2024-03-05,2404,Pune,West,Social,Home,Product87,4,3729,14916,No,7,3
972,2024-09-20,1778,Kolkata,NE,Mobile App,Home,Product78,3,4360,13080,No,3,1
973,2024-10-07,2130,Hyderabad,North,Other,Beauty,Product86,2,1657,3314,No,1,2
974,2024-05-07,2861,Pune,West,Mobile App,Fashion,Product89,1,1705,1705,No,7,1
975,2024-03-19,2775,Hyderabad,West,Social,Books,Product5,1,4054,4054,Yes,6,3
976,2024-08-14,1164,Pune,NE,Social,Books,Product63,5,3267,16335,No,2,2
977,2024-03-23,1126,Mumbai,West,Mobile App,Fashion,Product34,3,4771,14313,Yes,7,1
978,2024-07-14,2962,Delhi,NE,Mobile App,Books,Product1,4,3567,14268,No,6,5
979,2024-05-21,1369,Hyderabad,West,Other,Books,Product9,4,1923,7692,No,5,4
980,2024-03-04,1081,Delhi,North,Other,Electronics,Product85,1,4852,4852,No,6,3
981,2024-03-26,2414,Mumbai,West,Social,Fashion,Product90,3,1276,3828,No,1,4
982,2024-08-12,1900,Delhi,West,Mobile App,Books,Product17,2,222,444,Yes,6,1
983,2024-05-11,2289,Mumbai,South,Mobile App,Books,Product25,5,4811,24055,No,2,2
984,2024-05-18,1583,Hyderabad,West,Mobile App,Sports,Product91,4,1853,7412,No,1,3
985,2024-11-28,1505,Bengaluru,West,Other,Sports,Product22,4,3848,15392,No,2,5
986,2024-06-07,2358,Kolkata,West,Social,Books,Product81,1,2607,2607,Yes,2,3
987,2024-06-14,1752,Bengaluru,North,Mobile App,Home,Product58,1,4573,4573,No,3,5
988,2024-11-21,2098,Bengaluru,North,Mobile App,Fashion,Product51,3,1251,3753,No,3,4
989,2024-01-19,2872,Bengaluru,North,Social,Home,Product9,5,1299,6495,Yes,6,2
990,2024-11-01,1453,Mumbai,East,Website,Beauty,Product55,1,4495,4495,No,7,4
991,2024-10-15,1688,Pune,North,Other,Fashion,Product78,2,4560,9120,Yes,7,4
992,2024-04-09,1109,Pune,East,Mobile App,Fashion,Product27,3,693,2079,No,4,4
993,2024-08-08,2088,Kolkata,NE,Website,Books,Product25,4,2804,11216,Yes,1,1
994,2024-07-14,1801,Pune,South,Mobile App,Beauty,Product18,5,4405,22025,No,5,3
995,2024-10-16,2420,Bengaluru,South,Other,Fashion,Product47,1,1581,1581,No,7,5
996,2024-03-15,2333,Kolkata,North,Other,Home,Product58,4,913,3652,No,6,1
997,2024-03-09,2405,Hyderabad,East,Website,Sports,Product38,1,4611,4611,No,7,3
998,2024-05-19,2411,Delhi,East,Mobile App,Books,Product58,1,2195,2195,No,1,3
999,2024-12-14,2535,Pune,East,Mobile App,Sports,Product27,1,1381,1381,No,5,1
1000,2024-12-16,2468,Delhi,NE,Other,Electronics,Product51,1,3785,3785,No,5,5
1001,2024-05-02,1166,Delhi,South,Mobile App,Fashion,Product75,3,4952,14856,No,6,1
1002,2024-09-16,2106,Delhi,NE,Website,Home,Product43,2,3481,6962,No,7,2
1003,2024-12-28,2782,Mumbai,East,Other,Sports,Product78,4,2593,10372,No,1,3
1004,2024-04-15,2885,Pune,North,Other,Books,Product14,5,880,4400,No,6,1
1005,2024-08-08,1513,Hyderabad,West,Mobile App,Sports,Product78,4,1941,7764,No,7,2
1006,2024-11-20,1727,Hyderabad,West,Website,Sports,Product14,4,4665,18660,No,7,4
1007,2024-03-23,1331,Mumbai,NE,Website,Electronics,Product44,5,736,3680,No,5,3
1008,2024-04-25,2023,Kolkata,North,Mobile App,Beauty,Product51,2,1573,3146,No,3,3
1009,2024-06-24,1659,Mumbai,NE,Other,Beauty,Product33,2,955,1910,No,5,3
1010,2024-08-25,1148,Delhi,South,Website,Beauty,Product84,5,809,4045,No,1,3
1011,2024-08-06,2028,Hyderabad,NE,Other,Home,Product76,3,1741,5223,No,7,2
1012,2024-04-11,2531,Pune,South,Website,Sports,Product34,1,4738,4738,No,4,2
1013,2024-07-21,2605,Hyderabad,East,Other,Sports,Product77,4,3310,13240,No,3,1
1014,2024-11-16,2208,Pune,West,Website,Electronics,Product4,1,2468,2468,No,1,2
1015,2024-03-06,1413,Kolkata,West,Other,Beauty,Product98,1,4763,4763,No,7,2
1016,2024-07-17,2474,Mumbai,West,Other,Books,Product29,1,4748,4748,No,6,5
1017,2024-06-05,1096,Hyderabad,East,Website,Books,Product20,3,3480,10440,No,4,1
1018,2024-07-18,2748,Mumbai,NE,Other,Sports,Product22,2,4040,8080,No,4,2
1019,2024-04-02,1746,Hyderabad,East,Social,Electronics,Product61,5,3037,15185,No,3,3
1020,2024-05-23,2327,Delhi,East,Mobile App,Electronics,Product67,1,517,517,No,6,2
1021,2024-11-15,2269,Mumbai,East,Mobile App,Fashion,Product90,3,3004,9012,No,5,5
1022,2024-09-16,2754,Hyderabad,NE,Website,Fashion,Product89,4,2247,8988,No,2,3
1023,2024-11-25,1156,Kolkata,NE,Website,Home,Product27,2,3906,7812,No,5,3
1024,2024-01-06,2979,Mumbai,North,Mobile App,Home,Product7,1,4153,4153,No,2,4
1025,2024-02-16,2907,Hyderabad,North,Mobile App,Books,Product32,4,2512,10048,No,2,4
1026,2024-08-10,1040,Kolkata,North,Other,Fashion,Product12,3,4505,13515,No,2,2
1027,2024-07-21,2850,Bengaluru,North,Website,Home,Product93,2,3910,7820,No,6,2
1028,2024-04-09,1576,Bengaluru,West,Website,Sports,Product29,3,282,846,No,7,2
1029,2024-11-03,1622,Pune,East,Social,Beauty,Product95,3,4432,13296,No,2,2
1030,2024-07-17,2522,Delhi,NE,Website,Books,Product37,1,1054,1054,Yes,3,3
1031,2024-05-19,1505,Kolkata,NE,Mobile App,Books,Product88,3,1480,4440,No,3,2
1032,2024-10-07,2639,Pune,South,Other,Home,Product18,5,2881,14405,No,7,5
1033,2024-02-11,2973,Delhi,South,Social,Sports,Product66,2,1028,2056,No,7,1
1034,2024-08-15,2092,Delhi,East,Social,Beauty,Product52,2,2485,4970,No,2,5
1035,2024-07-11,1348,Bengaluru,West,Other,Beauty,Product11,3,2402,7206,No,6,1
1036,2024-04-15,1729,Pune,South,Social,Home,Product66,4,3084,12336,No,4,1
1037,2024-01-05,1571,Delhi,East,Other,Home,Product99,4,4442,17768,No,1,3
1038,2024-11-18,2326,Pune,NE,Social,Electronics,Product10,5,4211,21055,No,7,5
1039,2024-01-20,2394,Delhi,South,Other,Home,Product96,5,2943,14715,No,1,4
1040,2024-07-06,2677,Hyderabad,South,Website,Books,Product27,1,2691,2691,No,4,2
1041,2024-03-21,2943,Delhi,West,Mobile App,Electronics,Product26,3,1472,4416,No,7,3
1042,2024-11-06,2122,Hyderabad,North,Social,Sports,Product4,4,2649,10596,No,6,5
1043,2024-08-09,1821,Kolkata,NE,Website,Beauty,Product18,1,4861,4861,No,7,5
1044,2024-08-07,1690,Pune,NE,Other,Electronics,Product27,4,2932,11728,No,1,1
1045,2024-02-22,1789,Kolkata,North,Mobile App,Sports,Product62,5,4405,22025,No,6,3
1046,2024-09-06,1446,Hyderabad,West,Website,Home,Product40,2,2833,5666,No,3,4
1047,2024-04-11,2561,Kolkata,East,Other,Electronics,Product67,2,3451,6902,No,5,3
1048,2024-02-25,2482,Mumbai,NE,Social,Beauty,Product55,5,2016,10080,No,3,4
1049,2024-05-16,2987,Delhi,East,Mobile App,Sports,Product25,1,2820,2820,Yes,7,3
1050,2024-10-23,1651,Pune,East,Mobile App,Fashion,Product44,3,2680,8040,No,5,2
1051,2024-05-11,2843,Pune,East,Website,Fashion,Product61,3,4325,12975,No,2,5
1052,2024-07-06,2030,Hyderabad,NE,Website,Fashion,Product28,1,1531,1531,No,1,5
1053,2024-09-04,1532,Pune,North,Other,Books,Product41,5,4387,21935,No,2,5
1054,2024-03-16,2915,Kolkata,NE,Website,Books,Product33,2,4392,8784,No,1,3
1055,2024-05-15,2736,Hyderabad,South,Website,Sports,Product59,3,2065,6195,Yes,5,3
1056,2024-04-01,1597,Bengaluru,West,Website,Home,Product36,2,4238,8476,No,4,2
1057,2024-03-05,2202,Hyderabad,NE,Website,Electronics,Product65,3,1392,4176,No,6,3
1058,2024-10-23,2146,Hyderabad,East,Social,Home,Product66,1,1774,1774,No,4,1
1059,2024-11-13,1184,Pune,North,Mobile App,Beauty,Product24,1,643,643,Yes,6,3
1060,2024-06-07,2513,Mumbai,North,Social,Home,Product90,3,2561,7683,No,6,1
1061,2024-01-09,2152,Hyderabad,South,Mobile App,Electronics,Product5,1,4498,4498,No,6,4
1062,2024-07-01,1517,Delhi,West,Mobile App,Fashion,Product93,1,415,415,No,7,3
1063,2024-06-17,2662,Mumbai,North,Website,Fashion,Product25,5,904,4520,No,4,4
1064,2024-01-15,2766,Kolkata,North,Other,Home,Product74,3,4237,12711,No,6,4
1065,2024-12-26,1293,Mumbai,NE,Website,Beauty,Product87,3,1261,3783,No,7,1
1066,2024-09-12,2874,Delhi,South,Mobile App,Books,Product57,3,1686,5058,No,3,2
1067,2024-07-15,2939,Bengaluru,South,Social,Electronics,Product91,2,1012,2024,No,7,3
1068,2024-11-20,2953,Bengaluru,West,Mobile App,Home,Product76,3,214,642,No,1,2
1069,2024-01-15,1528,Delhi,North,Mobile App,Beauty,Product9,3,1247,3741,No,2,2
1070,2024-03-15,1831,Pune,NE,Other,Books,Product22,5,437,2185,Yes,5,5
1071,2024-04-22,2320,Bengaluru,South,Mobile App,Home,Product5,4,2910,11640,Yes,7,1
1072,2024-10-03,2373,Mumbai,North,Website,Books,Product26,3,2810,8430,No,1,1
1073,2024-12-15,2607,Mumbai,North,Other,Electronics,Product57,4,3916,15664,No,1,3
1074,2024-11-08,2885,Pune,East,Social,Books,Product39,4,2258,9032,No,7,3
1075,2024-03-12,2474,Mumbai,North,Website,Home,Product15,4,303,1212,No,3,4
1076,2024-11-16,1541,Hyderabad,NE,Website,Fashion,Product71,4,1554,6216,No,7,2
1077,2024-10-03,1526,Bengaluru,East,Mobile App,Fashion,Product24,4,3244,12976,No,4,1
1078,2024-05-18,1728,Pune,North,Other,Electronics,Product84,4,1234,4936,No,1,2
1079,2024-10-06,2101,Hyderabad,North,Social,Books,Product4,1,1181,1181,No,2,5
1080,2024-05-14,1535,Pune,NE,Mobile App,Beauty,Product43,4,4143,16572,No,7,4
1081,2024-02-05,1929,Delhi,North,Social,Books,Product6,2,1983,3966,No,7,2
1082,2024-04-23,1172,Bengaluru,South,Mobile App,Sports,Product31,2,1354,2708,No,4,3
1083,2024-11-27,1804,Kolkata,East,Website,Sports,Product96,5,3514,17570,No,4,5
1084,2024-12-17,2896,Hyderabad,West,Social,Electronics,Product95,3,1184,3552,No,3,3
1085,2024-01-04,2795,Mumbai,West,Other,Books,Product64,1,2242,2242,No,1,3
1086,2024-03-21,1843,Delhi,South,Social,Electronics,Product48,1,1998,1998,No,3,1
1087,2024-11-24,2400,Mumbai,East,Other,Fashion,Product57,1,360,360,Yes,6,4
1088,2024-11-13,2330,Kolkata,East,Social,Home,Product48,5,208,1040,No,4,5
1089,2024-05-11,2942,Pune,South,Social,Fashion,Product37,1,2162,2162,No,5,4
1090,2024-04-14,1181,Kolkata,East,Social,Books,Product82,3,1273,3819,No,2,1
1091,2024-12-01,1146,Bengaluru,East,Website,Fashion,Product51,5,3611,18055,No,6,4
1092,2024-02-06,1140,Bengaluru,South,Website,Beauty,Product35,4,1862,7448,No,4,1
1093,2024-10-02,2829,Kolkata,North,Website,Books,Product55,5,1387,6935,No,7,4
1094,2024-02-07,2141,Pune,West,Social,Sports,Product37,4,2619,10476,No,7,4
1095,2024-08-15,1309,Bengaluru,East,Other,Sports,Product71,1,1221,1221,No,6,5
1096,2024-09-22,2945,Delhi,North,Website,Books,Product12,2,4512,9024,No,6,1
1097,2024-05-28,2284,Delhi,North,Mobile App,Beauty,Product37,4,541,2164,No,5,4
1098,2024-05-25,2517,Delhi,South,Other,Home,Product79,3,4044,12132,No,4,1
1099,2024-01-19,2731,Delhi,West,Mobile App,Electronics,Product2,3,2456,7368,No,7,1
1100,2024-07-28,1232,Mumbai,South,Mobile App,Fashion,Product58,2,3190,6380,No,5,3
1101,2024-12-18,2574,Kolkata,West,Social,Electronics,Product95,5,4759,23795,No,3,3
1102,2024-08-12,1573,Kolkata,South,Website,Home,Product49,4,4293,17172,No,6,1
1103,2024-06-10,1638,Hyderabad,South,Mobile App,Home,Product57,5,4507,22535,No,2,2
1104,2024-03-09,1127,Mumbai,East,Mobile App,Beauty,Product92,5,1759,8795,No,4,2
1105,2024-09-05,1534,Delhi,North,Website,Fashion,Product99,5,4757,23785,No,6,3
1106,2024-04-18,2359,Bengaluru,North,Social,Fashion,Product30,4,4314,17256,No,6,5
1107,2024-09-04,2037,Hyderabad,NE,Website,Books,Product99,4,2392,9568,No,2,5
1108,2024-02-27,2786,Delhi,North,Social,Fashion,Product50,4,4112,16448,Yes,5,4
1109,2024-11-06,2849,Pune,East,Social,Home,Product72,3,1222,3666,No,4,4
1110,2024-05-21,1791,Pune,West,Other,Fashion,Product56,1,3006,3006,No,5,1
1111,2024-08-11,2041,Kolkata,NE,Website,Sports,Product100,3,4141,12423,No,6,2
1112,2024-05-15,2054,Kolkata,North,Social,Home,Product92,4,2888,11552,No,7,2
1113,2024-12-25,1059,Mumbai,East,Mobile App,Books,Product93,1,1254,1254,No,1,5
1114,2024-08-14,2468,Delhi,South,Other,Electronics,Product60,1,770,770,No,7,5
1115,2024-02-25,2325,Pune,West,Website,Beauty,Product9,1,4708,4708,No,6,3
1116,2024-03-21,1541,Hyderabad,South,Other,Beauty,Product78,3,859,2577,No,2,4
1117,2024-11-11,1988,Hyderabad,North,Mobile App,Electronics,Product7,4,492,1968,No,2,5
1118,2024-07-08,1008,Kolkata,South,Mobile App,Home,Product81,3,4370,13110,No,4,1
1119,2024-03-26,2539,Hyderabad,North,Mobile App,Sports,Product75,5,2967,14835,No,4,2
1120,2024-09-02,2160,Mumbai,NE,Website,Fashion,Product4,5,1644,8220,No,7,3
1121,2024-03-24,1006,Pune,South,Other,Electronics,Product10,4,4164,16656,No,4,2
1122,2024-10-04,2959,Mumbai,North,Other,Sports,Product2,3,4870,14610,No,3,4
1123,2024-11-05,2104,Bengaluru,North,Other,Electronics,Product67,1,1480,1480,No,2,1
1124,2024-12-14,2731,Hyderabad,East,Mobile App,Books,Product82,1,1436,1436,No,5,4
1125,2024-04-03,1114,Bengaluru,East,Mobile App,Home,Product93,1,2515,2515,No,1,4
1126,2024-06-25,1228,Delhi,West,Mobile App,Home,Product32,5,753,3765,No,7,5
1127,2024-06-17,1616,Pune,North,Mobile App,Beauty,Product66,1,2139,2139,No,3,2
1128,2024-02-04,1276,Pune,South,Website,Sports,Product77,4,1482,5928,No,3,4
1129,2024-12-11,2404,Bengaluru,NE,Other,Home,Product36,2,2779,5558,No,4,4
1130,2024-06-03,2630,Hyderabad,NE,Other,Beauty,Product6,4,458,1832,Yes,2,4
1131,2024-04-22,2488,Delhi,North,Other,Fashion,Product99,3,2103,6309,No,6,2
1132,2024-04-13,1892,Bengaluru,North,Social,Books,Product8,2,1690,3380,Yes,7,3
1133,2024-05-27,1373,Hyderabad,East,Mobile App,Electronics,Product66,3,4458,13374,Yes,6,5
1134,2024-01-11,2571,Bengaluru,NE,Website,Beauty,Product63,3,1109,3327,No,6,3
1135,2024-10-15,2037,Hyderabad,South,Website,Home,Product83,2,798,1596,No,7,3
1136,2024-08-01,2256,Pune,West,Social,Sports,Product84,4,3490,13960,No,4,4
1137,2024-06-20,1591,Pune,East,Website,Home,Product68,2,3727,7454,No,3,3
1138,2024-11-14,1502,Delhi,North,Social,Books,Product78,2,4577,9154,Yes,1,5
1139,2024-02-21,1962,Kolkata,South,Mobile App,Home,Product32,1,3795,3795,No,5,5
1140,2024-03-06,2712,Bengaluru,North,Social,Fashion,Product38,5,3518,17590,No,4,3
1141,2024-05-12,1451,Bengaluru,East,Mobile App,Sports,Product7,5,3270,16350,No,7,3
1142,2024-02-15,1194,Kolkata,West,Other,Fashion,Product34,2,2495,4990,No,3,5
1143,2024-10-03,1216,Mumbai,West,Website,Books,Product89,5,4784,23920,No,5,1
1144,2024-11-17,2875,Delhi,NE,Mobile App,Beauty,Product59,2,1264,2528,No,5,3
1145,2024-01-11,1517,Kolkata,NE,Social,Sports,Product90,2,3741,7482,No,4,5
1146,2024-11-24,1856,Bengaluru,North,Website,Sports,Product50,3,646,1938,Yes,3,4
1147,2024-05-14,1297,Mumbai,East,Website,Beauty,Product91,5,2826,14130,No,1,2
1148,2024-09-11,2291,Hyderabad,West,Mobile App,Books,Product19,4,4220,16880,No,1,3
1149,2024-09-18,2253,Pune,East,Other,Home,Product43,4,2057,8228,No,2,5
1150,2024-07-25,2110,Delhi,East,Website,Books,Product56,3,3814,11442,No,5,1
1151,2024-10-06,1994,Bengaluru,North,Social,Sports,Product21,4,3368,13472,No,3,3
1152,2024-01-08,2325,Kolkata,South,Other,Home,Product44,3,534,1602,No,4,4
1153,2024-12-18,1930,Bengaluru,NE,Mobile App,Fashion,Product5,5,2120,10600,No,6,4
1154,2024-11-20,2675,Delhi,East,Other,Electronics,Product43,4,4695,18780,No,1,3
1155,2024-10-19,2893,Hyderabad,East,Other,Electronics,Product81,1,4535,4535,Yes,1,5
1156,2024-07-13,2891,Mumbai,South,Social,Electronics,Product9,4,594,2376,No,7,1
1157,2024-07-26,1331,Kolkata,South,Mobile App,Books,Product91,2,4430,8860,No,5,5
1158,2024-04-11,1788,Kolkata,East,Social,Books,Product36,3,4554,13662,No,4,5
1159,2024-07-16,2609,Pune,NE,Social,Home,Product83,5,1770,8850,Yes,4,1
1160,2024-06-24,1273,Delhi,East,Social,Home,Product86,2,1629,3258,No,2,2
1161,2024-01-16,2403,Pune,East,Mobile App,Books,Product35,2,1446,2892,Yes,4,4
1162,2024-10-08,1899,Mumbai,East,Website,Sports,Product40,5,2818,14090,No,3,5
1163,2024-03-11,1224,Hyderabad,South,Mobile App,Sports,Product10,2,3749,7498,No,3,5
1164,2024-06-13,1368,Hyderabad,NE,Website,Electronics,Product77,5,1467,7335,No,6,3
1165,2024-07-18,2698,Mumbai,West,Social,Books,Product5,4,3686,14744,No,5,3
1166,2024-08-08,2336,Bengaluru,East,Social,Books,Product75,4,3862,15448,No,5,4
1167,2024-03-11,2971,Pune,East,Other,Books,Product60,2,1689,3378,No,1,2
1168,2024-11-04,2811,Hyderabad,South,Other,Sports,Product75,4,1531,6124,No,4,4
1169,2024-05-07,2154,Mumbai,South,Website,Electronics,Product82,2,2975,5950,Yes,1,3
1170,2024-11-17,2901,Pune,South,Website,Electronics,Product54,4,2207,8828,Yes,5,4
1171,2024-03-11,1772,Bengaluru,North,Social,Home,Product75,2,3150,6300,No,4,3
1172,2024-12-15,1201,Bengaluru,South,Social,Beauty,Product51,3,415,1245,No,6,5
1173,2024-05-18,1709,Mumbai,East,Website,Home,Product62,4,548,2192,No,7,3
1174,2024-08-26,1803,Hyderabad,East,Website,Books,Product74,5,386,1930,No,2,3
1175,2024-11-14,1958,Delhi,NE,Social,Beauty,Product79,2,631,1262,No,4,4
1176,2024-10-24,2184,Kolkata,South,Website,Electronics,Product73,3,307,921,No,3,3
1177,2024-07-16,2063,Pune,North,Other,Home,Product3,5,3152,15760,No,5,4
1178,2024-05-12,2084,Bengaluru,West,Other,Home,Product58,2,2817,5634,No,3,4
1179,2024-08-08,2763,Pune,North,Social,Sports,Product21,2,3564,7128,No,6,3
1180,2024-03-26,2274,Delhi,South,Other,Home,Product64,2,4432,8864,No,4,3
1181,2024-05-12,1367,Bengaluru,NE,Website,Sports,Product93,4,4525,18100,No,3,1
1182,2024-09-12,1326,Delhi,East,Website,Electronics,Product86,4,3384,13536,No,7,4
1183,2024-11-27,2209,Mumbai,East,Other,Books,Product59,1,1584,1584,No,6,5
1184,2024-08-21,1487,Bengaluru,South,Mobile App,Sports,Product76,1,3518,3518,No,3,4
1185,2024-09-19,1272,Hyderabad,West,Social,Electronics,Product44,2,2561,5122,No,5,3
1186,2024-05-15,2300,Bengaluru,West,Website,Fashion,Product34,1,3174,3174,No,6,4
1187,2024-06-08,2280,Delhi,West,Mobile App,Beauty,Product29,4,2016,8064,No,1,3
1188,2024-12-10,2229,Bengaluru,East,Mobile App,Sports,Product47,1,1357,1357,No,4,2
1189,2024-11-09,2811,Bengaluru,North,Social,Fashion,Product100,5,2280,11400,No,1,3
1190,2024-05-14,2968,Mumbai,West,Other,Fashion,Product41,1,4631,4631,No,6,5
1191,2024-01-06,2316,Bengaluru,NE,Social,Fashion,Product26,3,4802,14406,No,5,2
1192,2024-04-04,2172,Hyderabad,East,Website,Electronics,Product91,4,3166,12664,Yes,4,4
1193,2024-02-14,1876,Delhi,North,Mobile App,Fashion,Product29,5,553,2765,No,5,4
1194,2024-09-20,2583,Delhi,East,Other,Books,Product98,5,1966,9830,No,3,4
1195,2024-05-16,1099,Kolkata,South,Social,Books,Product70,4,1217,4868,No,5,4
1196,2024-10-19,1700,Pune,NE,Mobile App,Home,Product32,3,1442,4326,No,2,2
1197,2024-07-19,2418,Delhi,NE,Other,Fashion,Product82,5,2573,12865,No,3,4
1198,2024-11-28,1658,Bengaluru,East,Other,Books,Product31,2,3437,6874,No,4,3
1199,2024-11-09,1572,Kolkata,NE,Website,Fashion,Product33,4,1033,4132,No,1,1
1200,2024-10-23,1081,Bengaluru,East,Social,Fashion,Product72,2,3342,6684,No,4,3
1201,2024-11-03,1621,Hyderabad,West,Social,Home,Product28,4,2165,8660,No,6,1
1202,2024-04-07,1581,Mumbai,North,Other,Sports,Product2,1,547,547,No,1,5
1203,2024-05-17,1370,Pune,South,Mobile App,Books,Product88,5,3708,18540,No,1,1
1204,2024-12-05,2367,Hyderabad,South,Social,Fashion,Product58,4,2846,11384,No,7,5
